"Laag en langdurig laag inkomen; huishoudenskenmerken, regio (indeling 2023)"
"Duur inkomenspositie: Ten minste 1 jaar"
"Kenmerken van huishoudens: Particuliere huishoudens"
"2011";"Boekel";"Inkomen tot 150% sociaal minimum";"0,2";"9,2"
"2011";"Borne";"Totaal";"4,7";"100,0"
"2011";"Borne";"Inkomen tot lage-inkomensgrens";"0,3";"5,7"
"2011";"Borne";"Inkomen tot 150% sociaal minimum";"0,5";"11,2"
"2011";"Boxtel";"Totaal";"6,8";"100,0"
"2011";"Boxtel";"Inkomen tot lage-inkomensgrens";"0,5";"6,7"
"2011";"Boxtel";"Inkomen tot 150% sociaal minimum";"0,9";"12,8"
"2011";"Breda";"Totaal";"33,9";"100,0"
"2011";"Breda";"Inkomen tot lage-inkomensgrens";"2,8";"8,2"
"2011";"Breda";"Inkomen tot 150% sociaal minimum";"5,5";"16,2"
"2011";"Bunnik";"Totaal";"3,2";"100,0"
"2011";"Bunnik";"Inkomen tot lage-inkomensgrens";"0,1";"2,3"
"2011";"Bunnik";"Inkomen tot 150% sociaal minimum";"0,2";"4,7"
"2011";"Bunschoten";"Totaal";"5,0";"100,0"
"2011";"Bunschoten";"Inkomen tot lage-inkomensgrens";"0,1";"2,8"
"2011";"Bunschoten";"Inkomen tot 150% sociaal minimum";"0,3";"5,7"
"2011";"Castricum";"Totaal";"7,2";"100,0"
"2011";"Castricum";"Inkomen tot lage-inkomensgrens";"0,2";"3,3"
"2011";"Castricum";"Inkomen tot 150% sociaal minimum";"0,5";"7,1"
"2011";"Cranendonck";"Totaal";"4,0";"100,0"
"2011";"Cranendonck";"Inkomen tot lage-inkomensgrens";"0,2";"4,8"
"2011";"Cranendonck";"Inkomen tot 150% sociaal minimum";"0,4";"10,2"
"2011";"Dalfsen";"Totaal";"6,4";"100,0"
"2011";"Dalfsen";"Inkomen tot lage-inkomensgrens";"0,3";"4,5"
"2011";"Dalfsen";"Inkomen tot 150% sociaal minimum";"0,5";"8,0"
"2011";"Deurne";"Totaal";"6,5";"100,0"
"2011";"Deurne";"Inkomen tot lage-inkomensgrens";"0,4";"6,4"
"2011";"Deurne";"Inkomen tot 150% sociaal minimum";"0,8";"12,3"
"2011";"Deventer";"Totaal";"20,6";"100,0"
"2011";"Deventer";"Inkomen tot lage-inkomensgrens";"1,5";"7,2"
"2011";"Deventer";"Inkomen tot 150% sociaal minimum";"3,4";"16,3"
"2011";"Diemen";"Totaal";"4,6";"100,0"
"2011";"Diemen";"Inkomen tot lage-inkomensgrens";"0,4";"9,5"
"2011";"Diemen";"Inkomen tot 150% sociaal minimum";"0,9";"18,9"
"2011";"Dijk en Waard";"Totaal";"18,3";"100,0"
"2011";"Dijk en Waard";"Inkomen tot lage-inkomensgrens";"0,9";"5,2"
"2011";"Dijk en Waard";"Inkomen tot 150% sociaal minimum";"2,1";"11,3"
"2011";"Dinkelland";"Totaal";"6,2";"100,0"
"2011";"Dinkelland";"Inkomen tot lage-inkomensgrens";"0,2";"3,9"
"2011";"Dinkelland";"Inkomen tot 150% sociaal minimum";"0,5";"7,9"
"2011";"Dongen";"Totaal";"5,3";"100,0"
"2011";"Dongen";"Inkomen tot lage-inkomensgrens";"0,3";"4,8"
"2011";"Dongen";"Inkomen tot 150% sociaal minimum";"0,6";"11,1"
"2011";"Drechterland";"Totaal";"4,4";"100,0"
"2011";"Drechterland";"Inkomen tot lage-inkomensgrens";"0,2";"4,5"
"2011";"Drechterland";"Inkomen tot 150% sociaal minimum";"0,4";"9,1"
"2011";"Drimmelen";"Totaal";"5,3";"100,0"
"2011";"Drimmelen";"Inkomen tot lage-inkomensgrens";"0,2";"3,3"
"2011";"Drimmelen";"Inkomen tot 150% sociaal minimum";"0,4";"8,2"
"2011";"Dronten";"Totaal";"9,2";"100,0"
"2011";"Dronten";"Inkomen tot lage-inkomensgrens";"0,7";"7,6"
"2011";"Dronten";"Inkomen tot 150% sociaal minimum";"1,4";"14,9"
"2011";"Edam-Volendam";"Totaal";"8,0";"100,0"
"2011";"Edam-Volendam";"Inkomen tot lage-inkomensgrens";"0,3";"3,4"
"2011";"Edam-Volendam";"Inkomen tot 150% sociaal minimum";"0,6";"7,0"
"2011";"Eemnes";"Totaal";"2,1";"100,0"
"2011";"Eemnes";"Inkomen tot lage-inkomensgrens";"0,1";"4,6"
"2011";"Eemnes";"Inkomen tot 150% sociaal minimum";"0,2";"9,7"
"2011";"Eersel";"Totaal";"3,7";"100,0"
"2011";"Eersel";"Inkomen tot lage-inkomensgrens";"0,2";"4,1"
"2011";"Eersel";"Inkomen tot 150% sociaal minimum";"0,3";"8,5"
"2011";"Eindhoven";"Totaal";"37,7";"100,0"
"2011";"Eindhoven";"Inkomen tot lage-inkomensgrens";"4,0";"10,5"
"2011";"Eindhoven";"Inkomen tot 150% sociaal minimum";"7,9";"21,0"
"2011";"Enkhuizen";"Totaal";"3,7";"100,0"
"2011";"Enkhuizen";"Inkomen tot lage-inkomensgrens";"0,3";"7,2"
"2011";"Enkhuizen";"Inkomen tot 150% sociaal minimum";"0,5";"14,7"
"2011";"Enschede";"Totaal";"29,8";"100,0"
"2011";"Enschede";"Inkomen tot lage-inkomensgrens";"3,7";"12,5"
"2011";"Enschede";"Inkomen tot 150% sociaal minimum";"7,5";"25,0"
"2011";"Etten-Leur";"Totaal";"8,7";"100,0"
"2011";"Etten-Leur";"Inkomen tot lage-inkomensgrens";"0,5";"6,1"
"2011";"Etten-Leur";"Inkomen tot 150% sociaal minimum";"1,1";"13,0"
"2011";"Geertruidenberg";"Totaal";"4,3";"100,0"
"2011";"Geertruidenberg";"Inkomen tot lage-inkomensgrens";"0,2";"4,4"
"2011";"Geertruidenberg";"Inkomen tot 150% sociaal minimum";"0,4";"10,1"
"2011";"Geldrop-Mierlo";"Totaal";"7,8";"100,0"
"2011";"Geldrop-Mierlo";"Inkomen tot lage-inkomensgrens";"0,5";"7,0"
"2011";"Geldrop-Mierlo";"Inkomen tot 150% sociaal minimum";"1,1";"13,9"
"2011";"Gemert-Bakel";"Totaal";"6,2";"100,0"
"2011";"Gemert-Bakel";"Inkomen tot lage-inkomensgrens";"0,4";"6,0"
"2011";"Gemert-Bakel";"Inkomen tot 150% sociaal minimum";"0,7";"11,1"
"2011";"Gilze en Rijen";"Totaal";"5,4";"100,0"
"2011";"Gilze en Rijen";"Inkomen tot lage-inkomensgrens";"0,3";"6,0"
"2011";"Gilze en Rijen";"Inkomen tot 150% sociaal minimum";"0,7";"12,3"
"2011";"Goirle";"Totaal";"4,6";"100,0"
"2011";"Goirle";"Inkomen tot lage-inkomensgrens";"0,2";"4,5"
"2011";"Goirle";"Inkomen tot 150% sociaal minimum";"0,5";"10,0"
"2011";"Gooise Meren";"Totaal";"13,0";"100,0"
"2011";"Gooise Meren";"Inkomen tot lage-inkomensgrens";"0,6";"4,8"
"2011";"Gooise Meren";"Inkomen tot 150% sociaal minimum";"1,2";"9,4"
"2011";"Haaksbergen";"Totaal";"5,3";"100,0"
"2011";"Haaksbergen";"Inkomen tot lage-inkomensgrens";"0,3";"4,9"
"2011";"Haaksbergen";"Inkomen tot 150% sociaal minimum";"0,5";"10,4"
"2011";"Haarlem";"Totaal";"28,8";"100,0"
"2011";"Haarlem";"Inkomen tot lage-inkomensgrens";"2,4";"8,3"
"2011";"Haarlem";"Inkomen tot 150% sociaal minimum";"4,8";"16,8"
"2011";"Haarlemmermeer";"Totaal";"34,6";"100,0"
"2011";"Haarlemmermeer";"Inkomen tot lage-inkomensgrens";"1,7";"4,8"
"2011";"Haarlemmermeer";"Inkomen tot 150% sociaal minimum";"3,4";"9,8"
"2011";"Halderberge";"Totaal";"5,6";"100,0"
"2011";"Halderberge";"Inkomen tot lage-inkomensgrens";"0,4";"6,2"
"2011";"Halderberge";"Inkomen tot 150% sociaal minimum";"0,8";"13,6"
"2011";"Hardenberg";"Totaal";"14,0";"100,0"
"2011";"Hardenberg";"Inkomen tot lage-inkomensgrens";"0,7";"5,1"
"2011";"Hardenberg";"Inkomen tot 150% sociaal minimum";"1,5";"10,6"
"2011";"Heemskerk";"Totaal";"7,8";"100,0"
"2011";"Heemskerk";"Inkomen tot lage-inkomensgrens";"0,6";"7,1"
"2011";"Heemskerk";"Inkomen tot 150% sociaal minimum";"1,2";"15,3"
"2011";"Heemstede";"Totaal";"5,6";"100,0"
"2011";"Heemstede";"Inkomen tot lage-inkomensgrens";"0,3";"4,5"
"2011";"Heemstede";"Inkomen tot 150% sociaal minimum";"0,5";"8,1"
"2011";"Heeze-Leende";"Totaal";"3,1";"100,0"
"2011";"Heeze-Leende";"Inkomen tot lage-inkomensgrens";"0,1";"4,4"
"2011";"Heeze-Leende";"Inkomen tot 150% sociaal minimum";"0,2";"7,9"
"2011";"Heiloo";"Totaal";"4,7";"100,0"
"2011";"Heiloo";"Inkomen tot lage-inkomensgrens";"0,2";"3,5"
"2011";"Heiloo";"Inkomen tot 150% sociaal minimum";"0,3";"6,4"
"2011";"Den Helder";"Totaal";"10,5";"100,0"
"2011";"Den Helder";"Inkomen tot lage-inkomensgrens";"1,0";"9,9"
"2011";"Den Helder";"Inkomen tot 150% sociaal minimum";"2,2";"21,3"
"2011";"Hellendoorn";"Totaal";"7,8";"100,0"
"2011";"Hellendoorn";"Inkomen tot lage-inkomensgrens";"0,4";"5,5"
"2011";"Hellendoorn";"Inkomen tot 150% sociaal minimum";"0,9";"11,2"
"2011";"Helmond";"Totaal";"19,5";"100,0"
"2011";"Helmond";"Inkomen tot lage-inkomensgrens";"1,8";"9,2"
"2011";"Helmond";"Inkomen tot 150% sociaal minimum";"3,8";"19,3"
"2011";"Hengelo (O.)";"Totaal";"17,1";"100,0"
"2011";"Hengelo (O.)";"Inkomen tot lage-inkomensgrens";"1,4";"8,1"
"2011";"Hengelo (O.)";"Inkomen tot 150% sociaal minimum";"3,0";"17,5"
"2011";"'s-Hertogenbosch";"Totaal";"28,8";"100,0"
"2011";"'s-Hertogenbosch";"Inkomen tot lage-inkomensgrens";"2,3";"8,0"
"2011";"'s-Hertogenbosch";"Inkomen tot 150% sociaal minimum";"4,8";"16,6"
"2011";"Heusden";"Totaal";"9,2";"100,0"
"2011";"Heusden";"Inkomen tot lage-inkomensgrens";"0,5";"5,7"
"2011";"Heusden";"Inkomen tot 150% sociaal minimum";"1,1";"11,5"
"2011";"Hilvarenbeek";"Totaal";"3,3";"100,0"
"2011";"Hilvarenbeek";"Inkomen tot lage-inkomensgrens";"0,2";"4,7"
"2011";"Hilvarenbeek";"Inkomen tot 150% sociaal minimum";"0,3";"7,6"
"2011";"Hilversum";"Totaal";"16,6";"100,0"
"2011";"Hilversum";"Inkomen tot lage-inkomensgrens";"1,2";"7,3"
"2011";"Hilversum";"Inkomen tot 150% sociaal minimum";"2,4";"14,5"
"2011";"Hof van Twente";"Totaal";"7,4";"100,0"
"2011";"Hof van Twente";"Inkomen tot lage-inkomensgrens";"0,3";"4,6"
"2011";"Hof van Twente";"Inkomen tot 150% sociaal minimum";"0,7";"9,4"
"2011";"Hollands Kroon";"Totaal";"10,5";"100,0"
"2011";"Hollands Kroon";"Inkomen tot lage-inkomensgrens";"0,6";"5,7"
"2011";"Hollands Kroon";"Inkomen tot 150% sociaal minimum";"1,2";"11,8"
"2011";"Hoorn";"Totaal";"15,1";"100,0"
"2011";"Hoorn";"Inkomen tot lage-inkomensgrens";"1,1";"7,4"
"2011";"Hoorn";"Inkomen tot 150% sociaal minimum";"2,6";"17,3"
"2011";"Houten";"Totaal";"12,3";"100,0"
"2011";"Houten";"Inkomen tot lage-inkomensgrens";"0,4";"3,5"
"2011";"Houten";"Inkomen tot 150% sociaal minimum";"0,9";"7,6"
"2011";"Huizen";"Totaal";"8,7";"100,0"
"2011";"Huizen";"Inkomen tot lage-inkomensgrens";"0,6";"6,3"
"2011";"Huizen";"Inkomen tot 150% sociaal minimum";"1,1";"13,0"
"2011";"IJsselstein";"Totaal";"8,4";"100,0"
"2011";"IJsselstein";"Inkomen tot lage-inkomensgrens";"0,5";"5,4"
"2011";"IJsselstein";"Inkomen tot 150% sociaal minimum";"0,9";"11,0"
"2011";"Kampen";"Totaal";"12,2";"100,0"
"2011";"Kampen";"Inkomen tot lage-inkomensgrens";"0,7";"5,7"
"2011";"Kampen";"Inkomen tot 150% sociaal minimum";"1,4";"11,3"
"2011";"Koggenland";"Totaal";"5,1";"100,0"
"2011";"Koggenland";"Inkomen tot lage-inkomensgrens";"0,2";"4,6"
"2011";"Koggenland";"Inkomen tot 150% sociaal minimum";"0,4";"8,4"
"2011";"Laarbeek";"Totaal";"4,6";"100,0"
"2011";"Laarbeek";"Inkomen tot lage-inkomensgrens";"0,2";"5,3"
"2011";"Laarbeek";"Inkomen tot 150% sociaal minimum";"0,5";"10,0"
"2011";"Land van Cuijk";"Totaal";"19,0";"100,0"
"2011";"Land van Cuijk";"Inkomen tot lage-inkomensgrens";"1,0";"5,3"
"2011";"Land van Cuijk";"Inkomen tot 150% sociaal minimum";"2,0";"10,6"
"2011";"Landsmeer";"Totaal";"2,0";"100,0"
"2011";"Landsmeer";"Inkomen tot lage-inkomensgrens";"0,1";"3,9"
"2011";"Landsmeer";"Inkomen tot 150% sociaal minimum";"0,2";"9,4"
"2011";"Laren (NH.)";"Totaal";"2,1";"100,0"
"2011";"Laren (NH.)";"Inkomen tot lage-inkomensgrens";"0,2";"8,2"
"2011";"Laren (NH.)";"Inkomen tot 150% sociaal minimum";"0,2";"11,7"
"2011";"Lelystad";"Totaal";"16,7";"100,0"
"2011";"Lelystad";"Inkomen tot lage-inkomensgrens";"1,7";"10,0"
"2011";"Lelystad";"Inkomen tot 150% sociaal minimum";"3,6";"21,8"
"2011";"Leusden";"Totaal";"6,4";"100,0"
"2011";"Leusden";"Inkomen tot lage-inkomensgrens";"0,2";"3,3"
"2011";"Leusden";"Inkomen tot 150% sociaal minimum";"0,5";"7,3"
"2011";"Loon op Zand";"Totaal";"4,7";"100,0"
"2011";"Loon op Zand";"Inkomen tot lage-inkomensgrens";"0,2";"5,2"
"2011";"Loon op Zand";"Inkomen tot 150% sociaal minimum";"0,5";"9,9"
"2011";"Lopik";"Totaal";"3,5";"100,0"
"2011";"Lopik";"Inkomen tot lage-inkomensgrens";"0,1";"3,5"
"2011";"Lopik";"Inkomen tot 150% sociaal minimum";"0,3";"7,2"
"2011";"Losser";"Totaal";"4,6";"100,0"
"2011";"Losser";"Inkomen tot lage-inkomensgrens";"0,3";"6,0"
"2011";"Losser";"Inkomen tot 150% sociaal minimum";"0,6";"12,3"
"2011";"Maashorst";"Totaal";"11,9";"100,0"
"2011";"Maashorst";"Inkomen tot lage-inkomensgrens";"0,7";"6,1"
"2011";"Maashorst";"Inkomen tot 150% sociaal minimum";"1,4";"12,0"
"2011";"Medemblik";"Totaal";"9,5";"100,0"
"2011";"Medemblik";"Inkomen tot lage-inkomensgrens";"0,4";"4,7"
"2011";"Medemblik";"Inkomen tot 150% sociaal minimum";"1,0";"10,1"
"2011";"Meierijstad";"Totaal";"16,7";"100,0"
"2011";"Meierijstad";"Inkomen tot lage-inkomensgrens";"0,9";"5,4"
"2011";"Meierijstad";"Inkomen tot 150% sociaal minimum";"1,8";"10,8"
"2011";"Moerdijk";"Totaal";"7,5";"100,0"
"2011";"Moerdijk";"Inkomen tot lage-inkomensgrens";"0,4";"4,9"
"2011";"Moerdijk";"Inkomen tot 150% sociaal minimum";"0,8";"10,5"
"2011";"Montfoort";"Totaal";"3,4";"100,0"
"2011";"Montfoort";"Inkomen tot lage-inkomensgrens";"0,1";"3,9"
"2011";"Montfoort";"Inkomen tot 150% sociaal minimum";"0,2";"7,1"
"2011";"Nieuwegein";"Totaal";"11,7";"100,0"
"2011";"Nieuwegein";"Inkomen tot lage-inkomensgrens";"0,7";"6,2"
"2011";"Nieuwegein";"Inkomen tot 150% sociaal minimum";"1,7";"14,3"
"2011";"Noordoostpolder";"Totaal";"11,0";"100,0"
"2011";"Noordoostpolder";"Inkomen tot lage-inkomensgrens";"0,8";"7,2"
"2011";"Noordoostpolder";"Inkomen tot 150% sociaal minimum";"1,6";"14,3"
"2011";"Nuenen, Gerwen en Nederwetten";"Totaal";"4,6";"100,0"
"2011";"Nuenen, Gerwen en Nederwetten";"Inkomen tot lage-inkomensgrens";"0,2";"5,2"
"2011";"Nuenen, Gerwen en Nederwetten";"Inkomen tot 150% sociaal minimum";"0,4";"9,8"
"2011";"Oirschot";"Totaal";"3,9";"100,0"
"2011";"Oirschot";"Inkomen tot lage-inkomensgrens";"0,2";"4,2"
"2011";"Oirschot";"Inkomen tot 150% sociaal minimum";"0,3";"7,4"
"2011";"Oisterwijk";"Totaal";"6,3";"100,0"
"2011";"Oisterwijk";"Inkomen tot lage-inkomensgrens";"0,3";"5,5"
"2011";"Oisterwijk";"Inkomen tot 150% sociaal minimum";"0,6";"9,9"
"2011";"Oldenzaal";"Totaal";"6,9";"100,0"
"2011";"Oldenzaal";"Inkomen tot lage-inkomensgrens";"0,4";"5,7"
"2011";"Oldenzaal";"Inkomen tot 150% sociaal minimum";"0,9";"13,4"
"2011";"Olst-Wijhe";"Totaal";"3,9";"100,0"
"2011";"Olst-Wijhe";"Inkomen tot lage-inkomensgrens";"0,2";"5,4"
"2011";"Olst-Wijhe";"Inkomen tot 150% sociaal minimum";"0,4";"10,1"
"2011";"Ommen";"Totaal";"3,6";"100,0"
"2011";"Ommen";"Inkomen tot lage-inkomensgrens";"0,2";"5,6"
"2011";"Ommen";"Inkomen tot 150% sociaal minimum";"0,4";"11,2"
"2011";"Oosterhout";"Totaal";"10,9";"100,0"
"2011";"Oosterhout";"Inkomen tot lage-inkomensgrens";"0,8";"6,9"
"2011";"Oosterhout";"Inkomen tot 150% sociaal minimum";"1,6";"14,4"
"2011";"Oostzaan";"Totaal";"2,0";"100,0"
"2011";"Oostzaan";"Inkomen tot lage-inkomensgrens";"0,1";"3,8"
"2011";"Oostzaan";"Inkomen tot 150% sociaal minimum";"0,2";"8,9"
"2011";"Opmeer";"Totaal";"2,6";"100,0"
"2011";"Opmeer";"Inkomen tot lage-inkomensgrens";"0,1";"3,9"
"2011";"Opmeer";"Inkomen tot 150% sociaal minimum";"0,2";"7,8"
"2011";"Oss";"Totaal";"18,3";"100,0"
"2011";"Oss";"Inkomen tot lage-inkomensgrens";"1,2";"6,8"
"2011";"Oss";"Inkomen tot 150% sociaal minimum";"2,6";"13,9"
"2011";"Ouder-Amstel";"Totaal";"2,8";"100,0"
"2011";"Ouder-Amstel";"Inkomen tot lage-inkomensgrens";"0,1";"4,6"
"2011";"Ouder-Amstel";"Inkomen tot 150% sociaal minimum";"0,2";"8,9"
"2011";"Oudewater";"Totaal";"2,3";"100,0"
"2011";"Oudewater";"Inkomen tot lage-inkomensgrens";"0,1";"5,2"
"2011";"Oudewater";"Inkomen tot 150% sociaal minimum";"0,2";"8,9"
"2011";"Purmerend";"Totaal";"17,8";"100,0"
"2011";"Purmerend";"Inkomen tot lage-inkomensgrens";"1,1";"6,2"
"2011";"Purmerend";"Inkomen tot 150% sociaal minimum";"2,6";"14,3"
"2011";"Raalte";"Totaal";"8,1";"100,0"
"2011";"Raalte";"Inkomen tot lage-inkomensgrens";"0,3";"4,2"
"2011";"Raalte";"Inkomen tot 150% sociaal minimum";"0,8";"9,4"
"2011";"Renswoude";"Totaal";"1,3";"100,0"
"2011";"Renswoude";"Inkomen tot lage-inkomensgrens";"0,0";"3,4"
"2011";"Renswoude";"Inkomen tot 150% sociaal minimum";"0,1";"8,5"
"2011";"Reusel-De Mierden";"Totaal";"2,5";"100,0"
"2011";"Reusel-De Mierden";"Inkomen tot lage-inkomensgrens";"0,2";"7,2"
"2011";"Reusel-De Mierden";"Inkomen tot 150% sociaal minimum";"0,3";"11,7"
"2011";"Rhenen";"Totaal";"4,4";"100,0"
"2011";"Rhenen";"Inkomen tot lage-inkomensgrens";"0,3";"6,4"
"2011";"Rhenen";"Inkomen tot 150% sociaal minimum";"0,5";"12,2"
"2011";"Rijssen-Holten";"Totaal";"9,6";"100,0"
"2011";"Rijssen-Holten";"Inkomen tot lage-inkomensgrens";"0,3";"3,6"
"2011";"Rijssen-Holten";"Inkomen tot 150% sociaal minimum";"0,8";"8,0"
"2011";"De Ronde Venen";"Totaal";"9,5";"100,0"
"2011";"De Ronde Venen";"Inkomen tot lage-inkomensgrens";"0,5";"4,9"
"2011";"De Ronde Venen";"Inkomen tot 150% sociaal minimum";"0,9";"9,5"
"2011";"Roosendaal";"Totaal";"15,3";"100,0"
"2011";"Roosendaal";"Inkomen tot lage-inkomensgrens";"1,3";"8,8"
"2011";"Roosendaal";"Inkomen tot 150% sociaal minimum";"2,7";"17,4"
"2011";"Rucphen";"Totaal";"3,7";"100,0"
"2011";"Rucphen";"Inkomen tot lage-inkomensgrens";"0,2";"5,7"
"2011";"Rucphen";"Inkomen tot 150% sociaal minimum";"0,4";"11,4"
"2011";"Schagen";"Totaal";"10,0";"100,0"
"2011";"Schagen";"Inkomen tot lage-inkomensgrens";"0,5";"5,2"
"2011";"Schagen";"Inkomen tot 150% sociaal minimum";"1,0";"10,5"
"2011";"Sint-Michielsgestel";"Totaal";"6,2";"100,0"
"2011";"Sint-Michielsgestel";"Inkomen tot lage-inkomensgrens";"0,2";"3,4"
"2011";"Sint-Michielsgestel";"Inkomen tot 150% sociaal minimum";"0,4";"6,9"
"2011";"Soest";"Totaal";"9,7";"100,0"
"2011";"Soest";"Inkomen tot lage-inkomensgrens";"0,6";"6,3"
"2011";"Soest";"Inkomen tot 150% sociaal minimum";"1,3";"13,6"
"2011";"Someren";"Totaal";"3,9";"100,0"
"2011";"Someren";"Inkomen tot lage-inkomensgrens";"0,2";"5,6"
"2011";"Someren";"Inkomen tot 150% sociaal minimum";"0,4";"9,9"
"2011";"Son en Breugel";"Totaal";"3,6";"100,0"
"2011";"Son en Breugel";"Inkomen tot lage-inkomensgrens";"0,2";"5,1"
"2011";"Son en Breugel";"Inkomen tot 150% sociaal minimum";"0,3";"9,5"
"2011";"Staphorst";"Totaal";"4,8";"100,0"
"2011";"Staphorst";"Inkomen tot lage-inkomensgrens";"0,2";"4,2"
"2011";"Staphorst";"Inkomen tot 150% sociaal minimum";"0,4";"8,5"
"2011";"Stede Broec";"Totaal";"4,7";"100,0"
"2011";"Stede Broec";"Inkomen tot lage-inkomensgrens";"0,3";"5,9"
