"Gemeenten 2022 onbewerkte Iv3-data"
""
"";"";""
"";"";"Onderwerp";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing"
"Best";"Begroting";"4.2 Onderwijshuisvesting";"104";"39";"0";"0";"0";"0";"0";"172";"0";"0";"0";"0";"0";"0";"0";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"499";"0";"0"
"Best";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"266";"0";"0";"0";"0";"523";"0";"109";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"509";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Jaarrekening";"4.2 Onderwijshuisvesting";"87";"42";"0";"0";"0";"0";"0";"121";"0";"0";"0";"0";"0";"0";"0";"53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"422";"0";"0"
"Best";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"263";"0";"0";"0";"0";"560";"143";"338";"0";"0";"0";"8";"0";"0";"0";"0";"0";"431";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Begroting";"4.2 Onderwijshuisvesting";"25";"169";"0";"0";"0";"0";"0";"232";"0";"0";"0";"0";"0";"0";"0";"0";"0";"177";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"906";"1571";"0"
"Beverwijk";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"187";"0";"0";"0";"0";"564";"0";"41";"0";"0";"0";"23";"0";"0";"0";"0";"0";"2432";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.2 Onderwijshuisvesting";"26";"206";"0";"0";"0";"0";"0";"288";"0";"0";"0";"0";"0";"0";"0";"0";"0";"169";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"895";"1548";"0"
"Beverwijk";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"223";"0";"0";"0";"0";"679";"89";"38";"0";"0";"0";"23";"54";"0";"0";"0";"0";"2560";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Bilt";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"0";"141";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1";"0"
"De Bilt";"Begroting";"4.2 Onderwijshuisvesting";"76";"286";"0";"0";"0";"0";"0";"728";"0";"0";"0";"0";"0";"0";"0";"302";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"966";"456";"0"
"De Bilt";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"208";"0";"0";"0";"0";"547";"0";"280";"0";"0";"0";"0";"0";"0";"0";"174";"0";"88";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0"
"De Bilt";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"136";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"1";"0"
"De Bilt";"Jaarrekening";"4.2 Onderwijshuisvesting";"69";"249";"0";"0";"0";"0";"0";"888";"0";"0";"0";"0";"0";"0";"0";"374";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1132";"458";"0"
"De Bilt";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"195";"0";"0";"0";"0";"690";"103";"300";"0";"0";"0";"0";"0";"0";"0";"64";"0";"87";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"Bladel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Begroting";"4.2 Onderwijshuisvesting";"26";"46";"0";"0";"0";"0";"0";"143";"0";"0";"0";"0";"0";"0";"0";"1297";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"299";"57";"59"
"Bladel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"90";"0";"0";"0";"0";"304";"0";"68";"0";"0";"0";"6";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.2 Onderwijshuisvesting";"8";"47";"0";"0";"0";"3";"0";"155";"0";"0";"246";"0";"0";"0";"0";"2215";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"327";"52";"0"
"Bladel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"88";"0";"0";"0";"0";"334";"0";"48";"0";"0";"26";"3";"0";"0";"0";"11";"0";"190";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"5";"0";"9";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"46";"0";"0";"0";"0";"0";"115";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"369";"0";"0"
"Blaricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"2";"0";"0";"0";"9";"0";"7";"0";"123";"0";"0";"133";"0";"0";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"43";"0";"21";"0";"0";"0";"95";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"273";"0";"0";"0";"0";"12";"368";"0";"0"
"Blaricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"2";"0";"0";"0";"57";"0";"28";"0";"130";"0";"0";"142";"0";"0";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0"
"Bloemendaal";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Begroting";"4.2 Onderwijshuisvesting";"63";"259";"0";"0";"0";"0";"0";"411";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"684";"97";"0"
"Bloemendaal";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"155";"7";"0";"0";"0";"172";"0";"51";"0";"83";"0";"0";"111";"0";"0";"0";"0";"195";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"20";"4";"0"
"Bloemendaal";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Jaarrekening";"4.2 Onderwijshuisvesting";"32";"272";"0";"0";"0";"0";"0";"381";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"69";"0";"0";"0";"0";"0";"654";"87";"0"
"Bloemendaal";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"146";"7";"0";"0";"0";"198";"0";"45";"0";"78";"0";"0";"89";"0";"0";"0";"0";"131";"0";"0";"113";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"20";"3";"0"
"Boekel";"Begroting";"4.1 Openbaar basisonderwijs";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Begroting";"4.2 Onderwijshuisvesting";"9";"45";"0";"0";"0";"0";"0";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"237";"86";"0"
"Boekel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"34";"1";"0";"0";"0";"230";"2";"56";"0";"125";"0";"0";"0";"0";"0";"0";"0";"43";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boekel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Jaarrekening";"4.2 Onderwijshuisvesting";"5";"51";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"251";"33";"0"
"Boekel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"22";"1";"0";"0";"0";"228";"5";"56";"0";"123";"0";"0";"0";"0";"0";"0";"0";"60";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boxtel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Begroting";"4.2 Onderwijshuisvesting";"0";"182";"0";"0";"0";"10";"26";"250";"0";"0";"0";"0";"0";"0";"0";"0";"0";"352";"0";"0";"0";"0";"0";"0";"0";"0";"-12";"0";"0";"0";"0";"149";"1011";"441";"0"
"Boxtel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"44";"0";"551";"0";"0";"0";"0";"891";"0";"0";"0";"0";"596";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"232";"0";"0";"0";"13";"0";"339";"0";"0";"0";"0";"0";"0";"0";"0";"0";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"143";"1015";"441";"0"
"Boxtel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"29";"0";"746";"0";"0";"0";"0";"880";"0";"0";"0";"0";"954";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.2 Onderwijshuisvesting";"104";"147";"0";"200";"0";"0";"0";"55";"0";"19698";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"384";"1018";"285";"0"
"Breda";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"838";"0";"0";"0";"0";"2314";"0";"1839";"0";"0";"0";"0";"754";"0";"0";"7917";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Jaarrekening";"4.2 Onderwijshuisvesting";"55";"141";"0";"270";"0";"0";"0";"826";"0";"18132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"352";"1090";"288";"13"
"Breda";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"886";"0";"0";"0";"0";"3060";"0";"625";"0";"30";"0";"1247";"900";"0";"0";"7578";"0";"1397";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Begroting";"4.1 Openbaar basisonderwijs";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Begroting";"4.2 Onderwijshuisvesting";"0";"65";"0";"0";"0";"0";"0";"233";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"340";"18";"0"
"Bunnik";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"94";"5";"0";"0";"0";"221";"3";"90";"0";"0";"0";"0";"2";"0";"0";"0";"0";"62";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"1";"0"
"Bunnik";"Jaarrekening";"4.1 Openbaar basisonderwijs";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"58";"0";"0";"0";"0";"0";"212";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"325";"21";"0"
"Bunnik";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"94";"4";"0";"0";"0";"248";"25";"51";"0";"0";"0";"0";"10";"0";"0";"0";"0";"158";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"1";"0"
"Bunschoten";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"46";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunschoten";"Begroting";"4.2 Onderwijshuisvesting";"6";"95";"0";"0";"0";"0";"0";"49";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"421";"179";"0"
"Bunschoten";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"164";"1";"0";"0";"0";"663";"0";"71";"0";"588";"0";"0";"0";"0";"0";"0";"0";"203";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"3";"1";"0"
"Bunschoten";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"41";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunschoten";"Jaarrekening";"4.2 Onderwijshuisvesting";"3";"105";"0";"0";"0";"0";"0";"53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"427";"107";"0"
"Bunschoten";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"163";"1";"0";"0";"0";"718";"0";"116";"0";"715";"0";"0";"0";"0";"0";"0";"0";"261";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"3";"0";"0"
"Castricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"11";"0";"0";"93";"0";"0";"417";"0";"0";"0";"0";"104";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83";"34";"16";"0"
"Castricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"4";"0";"34";"1";"0";"0";"182";"0";"0";"0";"0";"157";"0";"0";"0";"0";"265";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"804";"372";"0"
"Castricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"310";"0";"25";"0";"239";"0";"0";"84";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Castricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"11";"0";"0";"0";"0";"0";"119";"0";"0";"0";"0";"12";"0";"0";"0";"0";"290";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86";"34";"16";"0"
"Castricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"24";"0";"0";"0";"0";"0";"164";"0";"0";"0";"0";"58";"0";"0";"0";"0";"300";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"804";"372";"0"
"Castricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"320";"24";"334";"0";"285";"0";"24";"74";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16"
"Cranendonck";"Begroting";"4.1 Openbaar basisonderwijs";"26";"0";"0";"0";"0";"0";"0";"134";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cranendonck";"Begroting";"4.2 Onderwijshuisvesting";"19";"62";"0";"0";"0";"0";"0";"378";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"285";"66";"0"
"Cranendonck";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"110";"1";"0";"0";"0";"0";"0";"523";"0";"0";"0";"0";"0";"0";"0";"0";"0";"82";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cranendonck";"Jaarrekening";"4.1 Openbaar basisonderwijs";"28";"0";"0";"0";"0";"0";"0";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cranendonck";"Jaarrekening";"4.2 Onderwijshuisvesting";"20";"84";"0";"0";"0";"0";"0";"473";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"291";"67";"0"
"Cranendonck";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"100";"0";"0";"0";"0";"0";"0";"819";"0";"0";"0";"0";"0";"0";"0";"0";"0";"77";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Deurne";"Begroting";"4.1 Openbaar basisonderwijs";"43";"7";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"149";"72";"0"
"Deurne";"Begroting";"4.2 Onderwijshuisvesting";"56";"71";"0";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"1323";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"397";"152";"0"
"Deurne";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"237";"1";"0";"0";"0";"602";"0";"73";"0";"0";"0";"0";"0";"0";"0";"325";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"6";"2";"0"
"Deurne";"Jaarrekening";"4.1 Openbaar basisonderwijs";"38";"7";"0";"0";"0";"0";"8";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"112";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"158";"53";"0"
"Deurne";"Jaarrekening";"4.2 Onderwijshuisvesting";"50";"87";"0";"0";"0";"0";"10";"156";"0";"0";"0";"0";"0";"0";"0";"1341";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"411";"112";"0"
"Deurne";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"211";"1";"0";"0";"0";"751";"43";"78";"0";"0";"0";"0";"0";"0";"0";"976";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"6";"1";"0"
"Diemen";"Begroting";"4.1 Openbaar basisonderwijs";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Begroting";"4.2 Onderwijshuisvesting";"48";"72";"0";"0";"0";"0";"0";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1082";"655";"0"
"Diemen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"300";"0";"0";"0";"0";"380";"74";"589";"0";"0";"0";"0";"0";"0";"0";"0";"0";"773";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"18";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Jaarrekening";"4.2 Onderwijshuisvesting";"47";"134";"0";"0";"0";"0";"3";"68";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"674";"344";"0"
"Diemen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"329";"0";"0";"0";"0";"307";"21";"479";"0";"10";"0";"0";"0";"0";"0";"0";"0";"720";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dijk en Waard";"Begroting";"4.1 Openbaar basisonderwijs";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Dijk en Waard";"Begroting";"4.2 Onderwijshuisvesting";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Dijk en Waard";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";".";"."
"Dijk en Waard";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dijk en Waard";"Jaarrekening";"4.2 Onderwijshuisvesting";"147";"764";"0";"190";"0";"0";"0";"1605";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1037";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"329";"6790";"1125";"1"
"Dijk en Waard";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"457";"0";"0";"0";"0";"1163";"47";"435";"0";"1677";"0";"0";"0";"0";"0";"0";"0";"26";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Begroting";"4.1 Openbaar basisonderwijs";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Begroting";"4.2 Onderwijshuisvesting";"58";"59";"0";"0";"0";"0";"0";"161";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"426";"340";"0"
