"Gemeenten 2021 onbewerkte Iv3-data"
""
"";"";""
"";"";"Onderwerp";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing"
"Best";"Begroting";"4.2 Onderwijshuisvesting";"92";"46";"0";"0";"0";"0";"0";"169";"0";"0";"0";"0";"0";"0";"0";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"422";"0";"0"
"Best";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"216";"0";"0";"0";"0";"513";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"531";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Jaarrekening";"4.2 Onderwijshuisvesting";"86";"42";"0";"0";"0";"0";"12";"107";"0";"0";"0";"0";"0";"0";"0";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"423";"0";"0"
"Best";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"201";"0";"0";"0";"0";"535";"0";"79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"354";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Begroting";"4.2 Onderwijshuisvesting";"24";"196";"0";"0";"0";"0";"0";"95";"0";"0";"0";"0";"0";"0";"0";"169";"0";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"925";"1643";"0"
"Beverwijk";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"179";"0";"0";"0";"0";"377";"0";"40";"0";"0";"0";"24";"0";"0";"0";"0";"0";"2012";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.2 Onderwijshuisvesting";"25";"181";"0";"0";"0";"0";"0";"441";"0";"0";"0";"0";"0";"0";"0";"0";"0";"162";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"896";"1593";"0"
"Beverwijk";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"194";"0";"0";"0";"0";"567";"162";"59";"0";"0";"0";"23";"0";"0";"0";"0";"0";"1748";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Bilt";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"0";"140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"1";"0"
"De Bilt";"Begroting";"4.2 Onderwijshuisvesting";"97";"265";"0";"0";"0";"0";"0";"708";"0";"0";"0";"0";"0";"0";"0";"300";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1324";"472";"0"
"De Bilt";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"228";"0";"0";"0";"0";"538";"0";"278";"0";"0";"0";"0";"0";"0";"0";"174";"0";"87";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"De Bilt";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"128";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"1";"0"
"De Bilt";"Jaarrekening";"4.2 Onderwijshuisvesting";"113";"302";"0";"0";"0";"0";"0";"788";"0";"0";"0";"0";"0";"0";"0";"336";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1287";"458";"0"
"De Bilt";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"172";"0";"0";"0";"0";"548";"46";"313";"0";"0";"0";"0";"0";"0";"0";"59";"0";"87";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"Bladel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Begroting";"4.2 Onderwijshuisvesting";"24";"46";"0";"0";"0";"0";"0";"130";"0";"0";"0";"0";"0";"0";"0";"1276";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"729";"83";"64"
"Bladel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"83";"0";"0";"0";"0";"300";"0";"68";"0";"0";"0";"6";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.2 Onderwijshuisvesting";"3";"47";"0";"0";"0";"0";"0";"155";"0";"0";"1098";"0";"0";"0";"0";"1430";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"269";"83";"0"
"Bladel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"111";"0";"0";"0";"0";"653";"0";"48";"0";"0";"413";"6";"0";"0";"0";"19";"0";"169";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"5";"0";"9";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"47";"0";"0";"0";"0";"0";"112";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"128";"364";"0";"0"
"Blaricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"2";"0";"0";"0";"107";"0";"7";"0";"123";"0";"0";"41";"0";"0";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"50";"0";"16";"0";"0";"8";"134";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"364";"0";"0"
"Blaricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"2";"0";"0";"0";"56";"0";"31";"0";"133";"0";"0";"101";"0";"0";"43";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0"
"Bloemendaal";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Begroting";"4.2 Onderwijshuisvesting";"29";"244";"0";"0";"0";"0";"0";"368";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"665";"114";"0"
"Bloemendaal";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"117";"7";"0";"0";"0";"179";"0";"81";"0";"127";"0";"0";"104";"0";"0";"0";"0";"152";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"20";"4";"0"
"Bloemendaal";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Jaarrekening";"4.2 Onderwijshuisvesting";"27";"267";"0";"0";"0";"0";"0";"425";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"654";"100";"0"
"Bloemendaal";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"111";"7";"0";"0";"0";"171";"0";"36";"0";"214";"50";"0";"98";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"20";"4";"0"
"Boekel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Begroting";"4.2 Onderwijshuisvesting";"25";"37";"0";"0";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"247";"91";"0"
"Boekel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"38";"1";"0";"0";"0";"230";"2";"55";"0";"130";"0";"0";"0";"0";"0";"0";"0";"58";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boekel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Jaarrekening";"4.2 Onderwijshuisvesting";"8";"54";"0";"0";"0";"0";"2";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"150";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"334";"50";"0"
"Boekel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"32";"1";"0";"0";"0";"213";"2";"55";"0";"126";"0";"0";"0";"0";"0";"0";"0";"67";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boxtel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Begroting";"4.2 Onderwijshuisvesting";"0";"175";"0";"0";"0";"9";"26";"247";"0";"0";"0";"0";"0";"0";"0";"0";"0";"343";"0";"0";"0";"0";"0";"0";"0";"0";"-11";"0";"0";"0";"0";"147";"1021";"583";"0"
"Boxtel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"41";"0";"473";"0";"0";"0";"0";"803";"0";"0";"0";"0";"574";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"223";"0";"11";"0";"4";"0";"274";"0";"0";"0";"0";"0";"0";"0";"0";"0";"211";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"143";"1026";"583";"0"
"Boxtel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"21";"0";"527";"0";"0";"0";"0";"904";"0";"0";"0";"0";"304";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.2 Onderwijshuisvesting";"100";"144";"0";"233";"0";"0";"0";"55";"0";"16370";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"349";"1011";"387";"0"
"Breda";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"705";"51";"0";"51";"0";"2280";"0";"2117";"0";"0";"0";"0";"752";"0";"0";"8002";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"183";"783";"240";"0"
"Breda";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Jaarrekening";"4.2 Onderwijshuisvesting";"103";"131";"0";"248";"0";"0";"0";"373";"0";"16370";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"349";"1035";"386";"0"
"Breda";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"1099";"0";"0";"0";"0";"2551";"0";"297";"0";"0";"0";"1324";"800";"0";"0";"8042";"0";"922";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Begroting";"4.1 Openbaar basisonderwijs";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Begroting";"4.2 Onderwijshuisvesting";"0";"65";"0";"0";"0";"0";"0";"230";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"336";"22";"0"
"Bunnik";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"92";"5";"0";"0";"0";"222";"0";"88";"0";"0";"0";"0";"4";"0";"0";"0";"0";"67";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"1";"0"
"Bunnik";"Jaarrekening";"4.1 Openbaar basisonderwijs";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"61";"0";"0";"0";"0";"0";"230";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"878";"34";"0"
"Bunnik";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"92";"4";"0";"0";"0";"235";"6";"43";"0";"0";"0";"0";"2";"0";"0";"0";"0";"127";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"2";"0"
"Bunschoten";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"43";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunschoten";"Begroting";"4.2 Onderwijshuisvesting";"8";"72";"0";"0";"0";"0";"0";"47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"305";"141";"0"
"Bunschoten";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"165";"1";"0";"0";"0";"654";"0";"54";"0";"637";"0";"0";"0";"0";"0";"0";"0";"199";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"3";"1";"0"
"Bunschoten";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunschoten";"Jaarrekening";"4.2 Onderwijshuisvesting";"4";"96";"0";"0";"0";"0";"0";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"338";"65";"0"
"Bunschoten";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"161";"1";"0";"0";"0";"737";"0";"93";"0";"714";"0";"0";"0";"0";"0";"0";"0";"223";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"3";"0";"0"
"Castricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"11";"0";"0";"93";"0";"0";"25";"0";"0";"0";"0";"134";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83";"34";"17";"0"
"Castricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"3";"0";"0";"0";"0";"0";"210";"0";"0";"0";"0";"145";"0";"0";"0";"0";"247";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"822";"400";"0"
"Castricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"349";"0";"5";"0";"182";"0";"0";"161";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Castricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"11";"0";"0";"28";"0";"0";"114";"0";"0";"0";"0";"9";"0";"0";"0";"0";"282";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"101";"34";"17";"0"
"Castricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"18";"0";"32";"2";"0";"0";"176";"0";"0";"0";"0";"146";"0";"0";"0";"0";"309";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"804";"392";"0"
"Castricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"323";"0";"49";"1";"224";"0";"22";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Cranendonck";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"74";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"Cranendonck";"Begroting";"4.2 Onderwijshuisvesting";"0";"62";"0";"0";"0";"0";"0";"250";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"252";"66";"17"
"Cranendonck";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"484";"0";"102";"0";"117";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"89"
"Cranendonck";"Jaarrekening";"4.1 Openbaar basisonderwijs";"4";"0";"0";"0";"0";"0";"0";"109";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cranendonck";"Jaarrekening";"4.2 Onderwijshuisvesting";"17";"82";"0";"0";"0";"0";"0";"296";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-1";"293";"69";"0"
"Cranendonck";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"89";"0";"0";"0";"0";"0";"0";"718";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Deurne";"Begroting";"4.1 Openbaar basisonderwijs";"25";"7";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"147";"75";"0"
"Deurne";"Begroting";"4.2 Onderwijshuisvesting";"32";"71";"0";"0";"0";"0";"0";"213";"0";"0";"0";"0";"0";"0";"0";"1323";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"422";"159";"0"
"Deurne";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"161";"1";"0";"0";"0";"594";"0";"52";"0";"0";"0";"0";"0";"0";"0";"297";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"6";"2";"0"
"Deurne";"Jaarrekening";"4.1 Openbaar basisonderwijs";"22";"4";"0";"0";"0";"0";"3";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"147";"75";"0"
"Deurne";"Jaarrekening";"4.2 Onderwijshuisvesting";"28";"104";"0";"0";"0";"0";"4";"86";"0";"0";"0";"0";"0";"0";"0";"1503";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"422";"159";"0"
"Deurne";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"141";"1";"0";"0";"0";"694";"21";"30";"0";"0";"0";"0";"0";"0";"0";"345";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"6";"2";"0"
"Diemen";"Begroting";"4.1 Openbaar basisonderwijs";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Begroting";"4.2 Onderwijshuisvesting";"44";"72";"0";"0";"0";"0";"0";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"760";"433";"0"
"Diemen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"268";"0";"0";"0";"0";"380";"74";"491";"0";"0";"0";"0";"0";"0";"0";"0";"0";"749";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Jaarrekening";"4.2 Onderwijshuisvesting";"47";"83";"0";"0";"0";"0";"30";"47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"784";"431";"0"
"Diemen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"261";"0";"0";"0";"0";"270";"12";"449";"0";"0";"0";"0";"0";"0";"0";"0";"0";"704";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Begroting";"4.1 Openbaar basisonderwijs";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Begroting";"4.2 Onderwijshuisvesting";"55";"59";"0";"0";"0";"0";"0";"738";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"280";"311";"0"
"Dongen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"192";"0";"0";"0";"0";"704";"0";"468";"0";"114";"0";"0";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"Dongen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Jaarrekening";"4.2 Onderwijshuisvesting";"47";"121";"0";"0";"0";"0";"0";"736";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"282";"265";"0"
"Dongen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"259";"1";"0";"0";"0";"832";"0";"186";"0";"347";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"Drechterland";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"81";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Drechterland";"Begroting";"4.2 Onderwijshuisvesting";"0";"39";"0";"0";"0";"0";"0";"27";"0";"24";"0";"0";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"288";"39";"0"
