"Gemeenten 2018 onbewerkte Iv3-data"
""
"";"";""
"";"";"Onderwerp";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing"
"Beverwijk";"Begroting";"4.2 Onderwijshuisvesting";"67";"87";"0";"0";"0";"0";"0";"62";"0";"0";"0";"0";"0";"0";"0";"208";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1044";"1881";"0"
"Beverwijk";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"153";"0";"0";"0";"0";"343";"0";"11";"0";"0";"0";"21";"0";"0";"0";"0";"0";"990";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"23";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"4";"0"
"Beverwijk";"Jaarrekening";"4.2 Onderwijshuisvesting";"69";"182";"0";"0";"0";"0";"0";"192";"0";"0";"0";"0";"0";"0";"0";"144";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"968";"1749";"0"
"Beverwijk";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"180";"0";"0";"0";"0";"441";"137";"9";"0";"0";"0";"20";"28";"0";"0";"0";"0";"870";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Bilt";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"2";"0"
"De Bilt";"Begroting";"4.2 Onderwijshuisvesting";"0";"253";"0";"0";"0";"0";"0";"769";"0";"0";"0";"0";"0";"0";"0";"300";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1274";"499";"112"
"De Bilt";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"430";"0";"261";"0";"0";"0";"0";"0";"0";"0";"141";"0";"244";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"6";"189"
"De Bilt";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"109";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"2";"0"
"De Bilt";"Jaarrekening";"4.2 Onderwijshuisvesting";"79";"256";"0";"0";"0";"0";"0";"772";"0";"0";"0";"0";"0";"0";"0";"299";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1256";"449";"0"
"De Bilt";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"171";"0";"0";"0";"0";"541";"82";"28";"0";"0";"0";"0";"0";"0";"0";"109";"0";"355";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"Bladel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Begroting";"4.2 Onderwijshuisvesting";"6";"44";"0";"0";"0";"0";"0";"112";"0";"0";"0";"0";"0";"0";"0";"1146";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"328";"115";"0"
"Bladel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"94";"0";"0";"0";"0";"330";"0";"28";"0";"0";"0";"6";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.2 Onderwijshuisvesting";"18";"44";"0";"0";"0";"0";"0";"127";"0";"0";"0";"0";"0";"0";"0";"1127";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"318";"124";"4"
"Bladel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"91";"0";"0";"0";"0";"275";"0";"70";"0";"0";"0";"6";"0";"0";"0";"18";"0";"105";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"5";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"47";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"417"
"Blaricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"95";"0";"28";"0";"100";"0";"0";"26";"0";"0";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22"
"Blaricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"53";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"58";"0";"31";"0";"60";"0";"0";"24";"0";"0";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Begroting";"4.2 Onderwijshuisvesting";"21";"0";"0";"0";"0";"0";"0";"445";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"680";"176";"0"
"Bloemendaal";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"144";"0";"0";"0";"0";"178";"0";"94";"0";"182";"0";"0";"79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"24";"7";"0"
"Bloemendaal";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Jaarrekening";"4.2 Onderwijshuisvesting";"20";"290";"0";"0";"0";"0";"0";"373";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"676";"132";"0"
"Bloemendaal";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"138";"6";"0";"0";"0";"0";"0";"141";"0";"191";"37";"0";"66";"0";"0";"0";"0";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"24";"5";"0"
"Boekel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Begroting";"4.2 Onderwijshuisvesting";"30";"34";"0";"0";"0";"0";"6";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"159";"82";"0"
"Boekel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"11";"1";"0";"0";"0";"200";"3";"58";"0";"74";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boekel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Jaarrekening";"4.2 Onderwijshuisvesting";"31";"34";"0";"2";"0";"0";"27";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"141";"63";"0"
"Boekel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"11";"1";"0";"0";"0";"219";"2";"56";"0";"74";"0";"0";"0";"0";"0";"0";"0";"123";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boxtel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Begroting";"4.2 Onderwijshuisvesting";"0";"106";"0";"0";"0";"16";"25";"306";"0";"0";"0";"0";"0";"0";"0";"0";"0";"336";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68";"1324";"939";"0"
"Boxtel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"387";"0";"50";"0";"0";"0";"0";"717";"0";"0";"0";"0";"119";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"177";"0";"0";"0";"8";"0";"442";"0";"0";"0";"0";"0";"0";"0";"0";"0";"216";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1315";"926";"0"
"Boxtel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"36";"0";"565";"0";"0";"0";"0";"676";"0";"0";"0";"0";"196";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.2 Onderwijshuisvesting";"141";"149";"0";"0";"51";"0";"0";"19140";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"573";"788";"822";"0"
"Breda";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"1371";"15";"0";"0";"0";"0";"0";"4426";"0";"0";"0";"0";"707";"0";"0";"6742";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"119";"112";"68";"0"
"Breda";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Jaarrekening";"4.2 Onderwijshuisvesting";"172";"125";"0";"184";"51";"0";"0";"87";"0";"18954";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"335";"948";"820";"0"
"Breda";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"980";"14";"0";"50";"0";"0";"78";"2264";"0";"0";"0";"1034";"721";"0";"0";"8366";"0";"125";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"96";"1693";"61";"0"
"Bunnik";"Begroting";"4.1 Openbaar basisonderwijs";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Begroting";"4.2 Onderwijshuisvesting";"0";"58";"0";"0";"0";"0";"0";"178";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"285";"0";"0"
"Bunnik";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"58";"4";"0";"0";"0";"170";"24";"26";"0";"0";"0";"0";"1";"0";"0";"0";"0";"63";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0"
"Bunnik";"Jaarrekening";"4.1 Openbaar basisonderwijs";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"58";"0";"0";"0";"0";"0";"130";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"283";"0";"0"
"Bunnik";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"58";"4";"0";"0";"0";"198";"11";"26";"0";"0";"0";"0";"4";"0";"0";"0";"0";"62";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0"
"Bunschoten";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunschoten";"Begroting";"4.2 Onderwijshuisvesting";"8";"61";"0";"0";"0";"0";"0";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"207";"118";"0"
"Bunschoten";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"97";"1";"0";"0";"0";"0";"0";"501";"0";"732";"0";"0";"0";"0";"0";"0";"0";"201";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"3";"1";"0"
"Bunschoten";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunschoten";"Jaarrekening";"4.2 Onderwijshuisvesting";"9";"60";"0";"0";"0";"0";"0";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"207";"87";"26"
"Bunschoten";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"107";"2";"0";"0";"0";"0";"0";"673";"0";"574";"0";"0";"0";"0";"0";"0";"0";"193";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"3";"1";"0"
"Castricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"87";"0";"0";"0";"0";"0";"389";"0";"0";"0";"0";"99";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"24";"0"
"Castricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"117";"0";"40";"7";"0";"0";"107";"0";"0";"0";"0";"92";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"847";"554";"0"
"Castricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"20";"0";"420";"0";"143";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Castricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"10";"0";"0";"94";"0";"0";"180";"0";"0";"0";"0";"119";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"23";"0"
"Castricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"9";"0";"114";"22";"0";"0";"90";"0";"0";"0";"0";"142";"0";"0";"0";"0";"282";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"922";"553";"0"
"Castricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"311";"0";"35";"2";"103";"0";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cranendonck";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"74";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Cranendonck";"Begroting";"4.2 Onderwijshuisvesting";"0";"41";"0";"51";"0";"0";"0";"240";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"362";"0";"13"
"Cranendonck";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"464";"0";"96";"0";"83";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93"
"Cranendonck";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"2";"0";"0";"0";"0";"0";"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"Cranendonck";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"60";"0";"49";"0";"0";"0";"280";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"234";"125";"13"
"Cranendonck";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"422";"0";"42";"0";"233";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93"
"Deurne";"Begroting";"4.1 Openbaar basisonderwijs";"0";"7";"0";"0";"0";"0";"0";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130";"127";"0"
"Deurne";"Begroting";"4.2 Onderwijshuisvesting";"8";"80";"0";"0";"0";"0";"0";"99";"0";"0";"0";"0";"0";"0";"0";"1328";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"380";"278";"0"
"Deurne";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"165";"1";"0";"0";"0";"569";"0";"103";"0";"0";"0";"0";"0";"0";"0";"95";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"3";"0"
"Deurne";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"7";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"109";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130";"124";"0"
"Deurne";"Jaarrekening";"4.2 Onderwijshuisvesting";"7";"96";"0";"0";"0";"0";"0";"78";"0";"0";"0";"0";"0";"0";"0";"1314";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"380";"278";"0"
"Deurne";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"114";"1";"0";"0";"0";"536";"0";"50";"0";"0";"0";"0";"0";"0";"0";"226";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"6";"3";"0"
"Diemen";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26"
"Diemen";"Begroting";"4.2 Onderwijshuisvesting";"0";"72";"0";"0";"0";"0";"0";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"605";"0";"500"
"Diemen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"250";"95";"746";"0";"0";"0";"0";"0";"0";"0";"673";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"350"
"Diemen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"22";"0";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Jaarrekening";"4.2 Onderwijshuisvesting";"56";"87";"0";"0";"0";"0";"3";"64";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"586";"414";"0"
"Diemen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"184";"6";"0";"0";"0";"207";"16";"374";"0";"539";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"6";"0"
"Dongen";"Begroting";"4.1 Openbaar basisonderwijs";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Begroting";"4.2 Onderwijshuisvesting";"48";"63";"0";"0";"0";"0";"0";"186";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"323";"72";"0"
"Dongen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"283";"0";"0";"0";"0";"456";"0";"256";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"Dongen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Jaarrekening";"4.2 Onderwijshuisvesting";"49";"50";"0";"0";"0";"0";"0";"109";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"296";"70";"0"
"Dongen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"284";"1";"0";"0";"0";"587";"-12";"442";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"Drechterland";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"77";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Drechterland";"Begroting";"4.2 Onderwijshuisvesting";"0";"39";"0";"0";"0";"0";"0";"24";"0";"23";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"334";"33";"0"
"Drechterland";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"256";"0";"84";"0";"0";"0";"0";"110";"0";"0";"51";"0";"65";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"4";"0";"0"
"Drechterland";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"46"
"Drechterland";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"27";"0";"0";"0";"0";"0";"65";"0";"5";"0";"0";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"316";"35";"0"
"Drechterland";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"7";"0";"0";"0";"216";"0";"104";"0";"0";"0";"0";"109";"0";"0";"55";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"4";"0";"0"
"Drimmelen";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Drimmelen";"Begroting";"4.2 Onderwijshuisvesting";"26";"58";"0";"0";"0";"0";"0";"164";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"612";"0";"0"
